SalesOrderID,CustomerID,SalesPersonID,TerritoryID
68856,14879,,4
68857,13062,,1
68858,16118,,4
68859,16344,,4
68860,16307,,8
68861,15576,,9
68862,15152,,9
68863,26029,,9
68864,21256,,9
68865,15642,,9
68866,21980,,9
68867,25565,,9
68868,24273,,9
68869,21569,,9
68870,15597,,9
68871,14597,,6
68872,29276,,1
68873,27199,,1
68874,23377,,1
68875,21416,,4
68876,21417,,4
68877,25453,,10
68878,20876,,8
68879,12298,,8
68880,24199,,10
68881,27906,,10
68882,23744,,7
68883,27131,,10
68884,24707,,7
68885,14304,,9
68886,12988,,9
68887,11502,,6
68888,11330,,6
68889,14086,,9
68890,13998,,9
68891,19672,,9
68892,14685,,9
68893,28941,,9
68894,28933,,9
68895,13042,,9
68896,16634,,9
68897,16534,,8
68898,19924,,8
68899,14793,,10
68900,12494,,7
68901,11506,,6
68902,26733,,1
68903,26347,,1
68904,25264,,4
68905,27444,,1
68906,26109,,4
68907,11631,,6
68908,22190,,4
68909,12182,,6
68910,12970,,6
68911,21707,,1
68912,18771,,4
68913,14619,,1
68914,14569,,1
68915,16315,,7
68916,25537,,10
68917,28913,,10
68918,14552,,10
68919,26413,,7
68920,26412,,7
68921,11195,,1
68922,13409,,7
68923,12310,,10
68924,13087,,1
68925,13142,,4
68926,16844,,4
68927,16865,,4
68928,12950,,1
68929,16832,,1
68930,16827,,10
68931,15221,,9
68932,15151,,9
68933,26192,,9
68934,26025,,9
68935,21259,,9
68936,15180,,9
68937,11368,,9
68938,17293,,9
68939,27107,,4
68940,23560,,4
68941,23213,,4
68942,23210,,4
68943,21479,,4
68944,18430,,1
68945,25301,,10
68946,12314,,8
68947,24689,,10
68948,24138,,10
68949,11428,,8
68950,17192,,10
68951,20917,,10
68952,12940,,4
68953,11867,,4
68954,11506,,6
68955,13615,,9
68956,13002,,9
68957,15783,,9
68958,18247,,9
68959,20268,,9
68960,26421,,9
68961,27721,,9
68962,14015,,9
68963,16172,,9
68964,17054,,9
68965,14777,,10
68966,18177,,10
68967,11501,,6
68968,29233,,1
68969,11802,,6
68970,24769,,4
68971,23677,,4
68972,23519,,4
68973,23260,,1
68974,11922,,6
68975,20329,,4
68976,29012,,6
68977,16759,,4
68978,11262,,6
68979,15857,,4
68980,15512,,1
68981,18146,,8
68982,13692,,10
68983,21866,,7
68984,17988,,7
68985,27317,,10
68986,22315,,10
68987,23951,,7
68988,22833,,7
68989,21133,,7
68990,16306,,10
68991,27923,,8
68992,11566,,7
68993,14626,,6
68994,11862,,1
68995,19883,,4
68996,16851,,4
68997,27769,,7
68998,17925,,9
68999,26028,,9
69000,26138,,9
69001,25561,,9
69002,24271,,9
69003,25555,,9
69004,29187,,9
69005,21572,,9
69006,21874,,9
69007,21882,,9
69008,12578,,9
69009,15176,,6
69010,27452,,4
69011,23868,,6
69012,23460,,1
69013,23680,,4
69014,23375,,4
69015,14881,,1
69016,21586,,1
69017,21476,,4
69018,18438,,4
69019,24204,,8
69020,24155,,8
69021,23778,,7
69022,24690,,8
69023,18010,,7
69024,12693,,9
69025,13000,,9
69026,27869,,9
69027,14060,,9
69028,19579,,9
69029,14772,,8
69030,19902,,7
69031,18168,,10
69032,15460,,8
69033,11262,,6
69034,27041,,1
69035,13095,,6
69036,28680,,1
69037,26526,,4
69038,27301,,4
69039,12166,,6
69040,23203,,1
69041,23303,,1
69042,15378,,6
69043,19819,,4
69044,18995,,4
69045,27725,,6
69046,24682,,6
69047,14360,,4
69048,16401,,10
69049,17903,,10
69050,22425,,7
69051,22542,,7
69052,24836,,7
69053,12973,,1
69054,18329,,6
69055,12476,,10
69056,16110,,6
69057,19889,,4
69058,14914,,4
69059,16880,,4
69060,16779,,4
69061,12912,,1
69062,12913,,1
69063,15652,,10
69064,15220,,9
69065,15225,,9
69066,17923,,9
69067,26744,,9
69068,24302,,9
69069,23664,,9
69070,25557,,9
69071,29298,,9
69072,15596,,9
69073,18198,,9
69074,27117,,1
69075,27287,,4
69076,25970,,1
69077,25985,,4
69078,25987,,4
69079,19209,,1
69080,19803,,1
69081,21356,,4
69082,17558,,6
69083,12302,,8
69084,28556,,8
69085,27907,,10
69086,16297,,8
69087,11018,,9
69088,11027,,9
69089,12700,,9
69090,12412,,4
69091,18274,,9
69092,14018,,9
69093,12697,,9
69094,24068,,8
69095,14797,,8
69096,12523,,7
69097,14720,,10
69098,19033,,7
69099,12713,,8
69100,22690,,7
69101,18045,,8
69102,17952,,8
69103,12962,,4
69104,11277,,6
69105,29243,,4
69106,11228,,4
69107,27412,,4
69108,16089,,6
69109,16096,,6
69110,20687,,1
69111,11185,,6
69112,17451,,1
69113,16842,,4
69114,18316,,1
69115,15938,,1
69116,16453,,10
69117,14144,,7
69118,16604,,8
69119,16581,,7
69120,27889,,7
69121,23972,,7
69122,12811,,8
69123,11808,,6
69124,13944,,6
69125,16772,,6
69126,13223,,4
69127,17411,,6
69128,16109,,6
69129,16882,,1
69130,16892,,4
69131,16907,,4
69132,18379,,6
69133,16116,,4
69134,18122,,6
69135,15578,,9
69136,15588,,9
69137,24300,,9
69138,24307,,9
69139,15643,,9
69140,25022,,9
69141,21895,,9
69142,21873,,9
69143,15600,,9
69144,27460,,4
69145,24799,,4
69146,27455,,1
69147,27116,,1
69148,15175,,6
69149,27201,,1
69150,27291,,1
69151,23811,,4
69152,23726,,1
69153,23568,,1
69154,20913,,8
69155,24706,,8
69156,12296,,7
69157,11025,,9
69158,14316,,9
69159,11756,,9
69160,13051,,9
69161,12205,,4
69162,11149,,9
69163,15222,,9
69164,15138,,9
69165,18290,,9
69166,17325,,9
69167,21213,,9
69168,26672,,9
69169,29123,,9
69170,16739,,9
69171,18274,,9
69172,21817,,10
69173,17976,,8
69174,14525,,10
69175,19195,,10
69176,22439,,10
69177,11019,,6
69178,14282,,6
69179,12956,,2
69180,11285,,4
69181,11711,,6
69182,11300,,6
69183,27445,,4
69184,15008,,6
69185,18637,,6
69186,15866,,6
69187,13285,,6
69188,20383,,1
69189,19755,,1
69190,18421,,4
69191,19215,,1
69192,16075,,1
69193,17166,,1
69194,15988,,1
69195,21803,,6
69196,12407,,8
69197,21025,,10
69198,21096,,8
69199,11391,,8
69200,11396,,8
69201,25482,,10
69202,28469,,10
69203,27172,,8
69204,27333,,8
69205,13664,,10
69206,12815,,8
69207,12320,,10
69208,17705,,10
69209,12074,,6
69210,12428,,4
69211,12432,,4
69212,11495,,8
69213,13368,,1
69214,18595,,6
69215,16864,,1
69216,16786,,4
69217,16147,,4
69218,16641,,4
69219,12947,,4
69220,16081,,4
69221,27139,,8
69222,15145,,9
69223,26663,,9
69224,24282,,9
69225,25562,,9
69226,21567,,9
69227,26633,,4
69228,24810,,4
69229,15187,,6
69230,27288,,4
69231,25997,,4
69232,23807,,4
69233,27075,,6
69234,21585,,1
69235,20188,,6
69236,18229,,4
69237,27130,,10
69238,24717,,8
69239,17185,,10
69240,26229,,8
69241,14668,,9
69242,14236,,9
69243,11472,,9
69244,12995,,9
69245,12932,,4
69246,18713,,9
69247,17324,,9
69248,25058,,9
69249,23315,,9
69250,27345,,9
69251,16404,,7
69252,19052,,7
69253,19899,,7
69254,19032,,10
69255,17811,,8
69256,14708,,7
69257,22442,,10
69258,11518,,1
69259,11519,,6
69260,27510,,4
69261,25915,,1
69262,11176,,6
69263,24620,,4
69264,22296,,4
69265,18345,,6
69266,21351,,4
69267,15244,,6
69268,21592,,1
69269,20113,,1
69270,19868,,4
69271,19734,,4
69272,19229,,4
69273,18585,,4
69274,16843,,4
69275,17675,,1
69276,18968,,6
69277,14489,,4
69278,19836,,6
69279,14923,,7
69280,14780,,7
69281,19307,,10
69282,22813,,10
69283,21078,,7
69284,19445,,10
69285,23957,,8
69286,16778,,4
69287,14868,,4
69288,13063,,1
69289,18401,,6
69290,16909,,4
69291,14910,,6
69292,15252,,1
69293,12922,,4
69294,15205,,9
69295,15207,,9
69296,26662,,9
69297,25564,,9
69298,15182,,9
69299,21893,,9
69300,21570,,9
69301,15201,,6
69302,20206,,6
69303,20318,,6
69304,14268,,4
69305,27896,,10
69306,23899,,7
69307,28372,,10
69308,18634,,7
69309,29586,288,8
69310,29723,288,8
69311,15126,,9
69312,17501,,9
69313,24369,,9
69314,20269,,9
69315,15730,,9
69316,15140,,9
69317,14792,,10
69318,14705,,10
69319,17964,,8
69320,14157,,10
69321,25778,,10
69322,20921,,10
69323,19186,,10
69324,18021,,10
69325,26227,,8
69326,28973,,4
69327,11185,,6
69328,16667,,6
69329,26464,,1
69330,26578,,4
69331,23053,,1
69332,11091,,6
69333,22010,,4
69334,20392,,4
69335,12895,,6
69336,18579,,1
69337,14446,,6
69338,15977,,1
69339,23279,,6
69340,28261,,6
69341,15421,,1
69342,16367,,1
69343,14624,,1
69344,13930,,1
69345,15243,,1
69346,18142,,7
69347,15610,,10
69348,21116,,10
69349,21674,,8
69350,27848,,10
69351,24581,,10
69352,25509,,8
69353,20928,,8
69354,24861,,7
69355,23970,,7
69356,27947,,8
69357,11566,,7
69358,14119,,6
69359,14906,,6
69360,13587,,8
69361,12312,,7
69362,11586,,10
69363,12590,,10
69364,19842,,1
69365,22299,,6
69366,14915,,1
69367,16881,,4
69368,16833,,4
69369,16086,,4
69370,16104,,1
69371,15227,,9
69372,26027,,9
69373,29294,,9
69374,24274,,9
69375,21892,,9
69376,21568,,9
69377,21875,,9
69378,15590,,9
69379,25996,,4
69380,23867,,6
69381,21587,,4
69382,21281,,4
69383,21475,,4
69384,18556,,4
69385,24200,,10
69386,28506,,7
69387,12750,,7
69388,29542,288,8
69389,29797,289,6
69390,30058,278,6
69391,29620,289,6
69392,29908,282,10
69393,29955,277,3
69394,29888,279,5
69395,29713,282,10
69396,29539,278,6
69397,29928,289,6
69398,29567,289,6
69399,30093,278,6
69400,29677,289,6
69401,29627,278,6
69402,29961,277,2
69403,29597,279,5
69404,29984,290,7
69405,29519,279,5
69406,29907,284,1
69407,29949,276,1
69408,29997,283,1
69409,29865,276,4
69410,29538,286,9
69411,29598,281,4
69412,30117,275,4
69413,29935,276,1
69414,29524,275,3
69415,29779,290,7
69416,29684,277,3
69417,30094,276,4
69418,30055,275,3
69419,29540,279,5
69420,29571,284,1
69421,29942,284,1
69422,30107,276,1
69423,30024,284,1
69424,30023,275,3
69425,30076,281,3
69426,30103,290,7
69427,29777,290,7
69428,29630,290,7
69429,29899,290,7
69430,30026,290,7
69431,29977,290,7
69432,29983,289,6
69433,29564,290,7
69434,29495,288,8
69435,30073,290,7
69436,29869,290,7
69437,29712,290,7
69438,30091,277,2
69439,29657,286,9
69440,30060,277,2
69441,29919,276,4
69442,29996,277,2
69443,29798,279,5
69444,29725,288,8
69445,29586,288,8
69446,30021,289,6
69447,30101,290,7
69448,29789,278,6
69449,30059,286,9
69450,29724,277,2
69451,29561,279,5
69452,29626,279,5
69453,29757,276,4
69454,29995,288,8
69455,29780,289,6
69456,29904,282,10
69457,30086,288,8
69458,29835,283,1
69459,29691,279,5
69460,29601,278,6
69461,29618,282,10
69462,30009,277,2
69463,29583,275,3
69464,29786,290,7
69465,29817,279,5
69466,29716,281,4
69467,30014,277,2
69468,29593,275,3
69469,30115,289,6
69470,29952,282,10
69471,29818,276,1
69472,30085,277,5
69473,30054,277,2
69474,30011,279,5
69475,29643,280,1
69476,29828,277,2
69477,29986,290,7
69478,29895,289,6
69479,29911,278,6
69480,29517,277,3
69481,29509,277,2
69482,29666,278,6
69483,29766,278,6
69484,29991,284,1
69485,29945,279,5
69486,29764,275,4
69487,29800,283,1
69488,29816,283,1
69489,29675,277,2
69490,29503,278,6
69491,29556,286,9
69492,29848,275,3
69493,29633,277,2
69494,29989,290,7
69495,29569,275,3
69496,30062,279,5
69497,29857,282,10
69498,29985,282,10
69499,29752,277,2
69500,29588,284,1
69501,29792,275,4
69502,29846,279,5
69503,29924,276,3
69504,29526,288,8
69505,29901,276,4
69506,29979,290,7
69507,29731,277,2
69508,29617,284,1
69509,30063,281,4
69510,29880,279,5
69511,29609,288,8
69512,30061,275,4
69513,29963,279,5
69514,30022,276,4
69515,30095,275,4
69516,29516,286,9
69517,29506,281,4
69518,29968,279,5
69519,29640,279,5
69520,29910,289,6
69521,29727,283,1
69522,29705,278,6
69523,30002,277,2
69524,29719,283,1
69525,30112,284,1
69526,29947,277,2
69527,29560,281,4
69528,29523,274,4
69529,29753,283,1
69530,29936,284,1
69531,29923,290,7
69532,29522,276,4
69533,29896,279,5
69534,29619,277,2
69535,29940,290,7
69536,29732,275,4
69537,29863,289,6
69538,29544,278,6
69539,29784,276,4
69540,29608,289,6
69541,29830,278,6
69542,29698,289,6
69543,29851,282,10
69544,29543,277,2
69545,29616,274,4
69546,30047,276,4
69547,29590,277,3
69548,29785,289,6
69549,30035,275,4
69550,29706,286,9
69551,29990,287,10
69552,29521,281,1
69553,29665,285,9
69554,30030,282,10
69555,29978,282,10
69556,29845,288,8
69557,29868,282,10
69558,29615,282,10
69559,29511,276,3
69560,29918,289,6
69561,29913,276,3
69562,29688,277,3
69563,30005,282,10
69564,30015,285,9
69565,29814,279,5
69566,12708,,4
69567,14100,,9
69568,12357,,9
69569,16030,,9
69570,18450,,9
69571,23419,,9
69572,11045,,9
69573,18743,,9
69574,18258,,9
69575,22450,,8
69576,14800,,8
69577,12850,,8
69578,12820,,7
69579,12819,,7
69580,20549,,8
69581,15665,,7
69582,26827,,7
69583,11049,,4
69584,29161,,4
69585,29039,,1
69586,28576,,1
69587,11176,,6
69588,12984,,6
69589,11211,,6
69590,13920,,6
69591,26063,,1
69592,25424,,1
69593,24949,,1
69594,26043,,1
69595,11712,,6
69596,22773,,1
69597,12959,,6
69598,21399,,4
69599,12140,,6
69600,21454,,4
69601,18076,,4
69602,17527,,1
69603,21450,,6
69604,14625,,1
69605,13888,,1
69606,16419,,8
69607,23595,,7
69608,22551,,8
69609,21677,,7
69610,12545,,10
69611,13539,,10
69612,28432,,8
69613,14142,,8
69614,11219,,1
69615,13272,,1
69616,20644,,4
69617,17555,,4
69618,17439,,1
69619,13402,,4
69620,17415,,4
69621,17416,,4
69622,17003,,4
69623,17157,,4
69624,11241,,7
69625,26433,,9
69626,18334,,9
69627,21999,,9
69628,24463,,9
69629,22004,,9
69630,15647,,9
69631,27494,,9
69632,25707,,9
69633,17295,,9
69634,15265,,9
69635,16810,,6
69636,26015,,4
69637,27541,,4
69638,24942,,4
69639,27641,,4
69640,28072,,6
69641,18564,,4
69642,12330,,8
69643,21016,,8
69644,25546,,10
69645,21042,,8
69646,28700,,8
69647,28399,,10
69648,23991,,7
69649,12305,,10
69650,24023,,7
69651,25449,,8
69652,19284,,8
69653,11046,,9
69654,11357,,9
69655,13123,,9
69656,13133,,9
69657,19257,,8
69658,13625,,9
69659,11974,,4
69660,11287,,6
69661,13124,,9
69662,28721,,9
69663,27971,,9
69664,18265,,9
69665,16492,,9
69666,13125,,9
69667,16695,,9
69668,16665,,9
69669,14803,,8
69670,11215,,6
69671,11185,,6
69672,28033,,4
69673,24983,,4
69674,11330,,6
69675,23004,,4
69676,23550,,4
69677,11868,,6
69678,17491,,6
69679,21420,,4
69680,23006,,4
69681,20381,,1
69682,20292,,4
69683,15162,,6
69684,20743,,1
69685,23010,,6
69686,16120,,4
69687,15316,,4
69688,14615,,4
69689,17709,,10
69690,14389,,4
69691,14499,,4
69692,14595,,4
69693,21461,,6
69694,18883,,6
69695,21854,,10
69696,16421,,7
69697,24041,,8
69698,12746,,10
69699,22379,,7
69700,11621,,1
69701,16141,,4
69702,19997,,6
69703,17604,,1
69704,16961,,4
69705,15289,,4
69706,13710,,6
69707,26439,,9
69708,17326,,9
69709,15785,,9
69710,15719,,9
69711,23739,,4
69712,23874,,1
69713,21699,,4
69714,21700,,4
69715,18801,,4
69716,14354,,4
69717,28553,,7
69718,28701,,8
69719,25447,,10
69720,20970,,8
69721,13128,,9
69722,18215,,9
69723,16343,,9
69724,29101,,9
69725,21383,,9
69726,26182,,9
69727,12357,,9
69728,29119,,9
69729,15024,,9
69730,18215,,9
69731,20718,,10
69732,17977,,10
69733,19441,,7
69734,22519,,8
69735,14928,,10
69736,18626,,8
69737,16197,,8
69738,21019,,7
69739,11632,,6
69740,11300,,6
69741,27245,,4
69742,25205,,4
69743,28048,,4
69744,24971,,4
69745,21719,,1
69746,22228,,1
69747,19232,,6
69748,21145,,4
69749,20325,,4
69750,18345,,6
69751,13413,,1
69752,18149,,10
69753,21520,,10
69754,28567,,7
69755,19371,,8
69756,22661,,7
69757,13828,,8
69758,14633,,6
69759,17337,,6
69760,12324,,8
69761,18068,,4
69762,15309,,4
69763,15312,,4
69764,15333,,4
69765,15308,,4
69766,18357,,1
69767,13353,,1
69768,17399,,4
69769,13551,,10
69770,19439,,8
69771,29371,,8
69772,17781,,8
69773,17214,,10
69774,17225,,10
69775,26165,,9
69776,22193,,9
69777,24371,,9
69778,26444,,9
69779,26442,,9
69780,25921,,9
69781,27983,,9
69782,24996,,4
69783,27919,,1
69784,23507,,4
69785,23706,,1
69786,14884,,4
69787,21728,,1
69788,18798,,4
69789,28436,,10
69790,29358,,10
69791,11356,,9
69792,22505,,10
69793,22570,,10
69794,22596,,10
69795,12352,,9
69796,11966,,9
69797,20630,,9
69798,15715,,9
69799,24092,,8
69800,22444,,8
69801,16465,,10
69802,19049,,10
69803,17647,,7
69804,20581,,7
69805,11222,,4
69806,28768,,1
69807,19224,,6
69808,26265,,1
69809,27997,,4
69810,26554,,4
69811,24316,,4
69812,11748,,6
69813,11823,,6
69814,18988,,4
69815,15376,,6
69816,19540,,1
69817,25433,,6
69818,14480,,6
69819,24647,,6
69820,15936,,1
69821,15407,,1
69822,19905,,10
69823,14548,,7
69824,28380,,7
69825,17901,,8
69826,16472,,7
69827,17879,,10
69828,20794,,7
69829,13796,,8
69830,11188,,4
69831,11527,,4
69832,13723,,4
69833,11476,,10
69834,12924,,4
69835,19994,,4
69836,16151,,1
69837,19830,,6
69838,17004,,4
69839,12622,,10
69840,28744,,8
69841,11417,,7
69842,27824,,7
69843,29365,,8
69844,11610,,10
69845,26429,,9
69846,15645,,9
69847,22032,,9
69848,24377,,9
69849,13091,,9
69850,13105,,9
69851,26635,,4
69852,28061,,4
69853,28063,,4
69854,23509,,1
69855,20077,,4
69856,23505,,4
69857,23856,,1
69858,23848,,4
69859,21794,,4
69860,21808,,4
69861,28425,,10
69862,25522,,8
69863,13079,,9
69864,13622,,9
69865,26855,,7
69866,12045,,4
69867,11941,,1
69868,14014,,9
69869,21898,,9
69870,12371,,9
69871,12582,,9
69872,17289,,9
69873,14858,,9
69874,16549,,8
69875,16426,,7
69876,20587,,7
69877,12833,,8
69878,20556,,8
69879,14861,,10
69880,16252,,8
69881,23579,,1
69882,25151,,4
69883,22786,,1
69884,16089,,6
69885,21902,,4
69886,15872,,6
69887,20027,,4
69888,22021,,1
69889,18390,,6
69890,24986,,6
69891,16376,,1
69892,16669,,1
69893,14630,,4
69894,13991,,1
69895,16724,,4
69896,13869,,4
69897,23912,,8
69898,18012,,10
69899,19509,,8
69900,11386,,8
69901,20971,,7
69902,20959,,7
69903,24107,,8
69904,27855,,8
69905,12638,,8
69906,11631,,6
69907,11879,,1
69908,16646,,6
69909,13181,,4
69910,13218,,4
69911,13387,,4
69912,17546,,4
69913,17038,,4
69914,17133,,1
69915,17398,,4
69916,18972,,6
69917,13517,,10
69918,13554,,10
69919,27845,,7
69920,29360,,10
69921,22000,,9
69922,21984,,9
69923,25717,,9
69924,27982,,9
69925,25938,,9
69926,16484,,9
69927,15788,,9
69928,26094,,4
69929,27540,,4
69930,15391,,6
69931,25998,,1
69932,27662,,4
69933,23847,,1
69934,23832,,1
69935,20080,,1
69936,23851,,1
69937,21422,,4
69938,18794,,4
69939,24702,,10
69940,24712,,10
69941,25945,,9
69942,13111,,9
69943,22470,,10
69944,13080,,9
69945,21948,,9
69946,12587,,9
69947,21997,,9
69948,23123,,9
69949,12666,,9
69950,16184,,9
69951,28938,,9
69952,15728,,9
69953,13013,,9
69954,15812,,9
69955,12749,,7
69956,16446,,10
69957,15674,,8
69958,19278,,10
69959,11331,,6
69960,27742,,1
69961,28681,,1
69962,27115,,1
69963,25431,,4
69964,21499,,4
69965,11276,,6
69966,11277,,6
69967,17665,,1
69968,18779,,4
69969,14390,,4
69970,25873,,6
69971,14695,,8
69972,15355,,7
69973,24532,,8
69974,25794,,8
69975,21737,,7
69976,21664,,7
69977,11880,,1
69978,11931,,4
69979,15874,,6
69980,12928,,6
69981,15526,,6
69982,13383,,1
69983,15342,,4
69984,17171,,4
69985,13233,,1
69986,18959,,6
69987,16204,,7
69988,25706,,9
69989,12588,,9
69990,15767,,9
69991,15797,,9
69992,16157,,9
69993,11175,,4
69994,26002,,1
69995,26004,,4
69996,24814,,1
69997,24972,,4
69998,27670,,4
69999,23585,,1
70000,28153,,6
70001,21797,,1
70002,21709,,1
70003,18680,,4
70004,18605,,1
70005,25531,,10
70006,25573,,10
70007,21047,,8
70008,21008,,8
70009,14161,,8
70010,28386,,10
70011,25508,,8
70012,28375,,10
70013,11422,,10
70014,11126,,9
70015,11134,,9
70016,26828,,7
70017,26854,,7
70018,22594,,10
70019,19288,,8
70020,14009,,9
70021,14309,,9
70022,18717,,9
70023,18216,,9
70024,26036,,9
70025,11121,,9
70026,17316,,9
70027,14802,,7
70028,21057,,8
70029,12852,,8
70030,14975,,10
70031,14929,,10
70032,19922,,7
70033,12711,,7
70034,12961,,1
70035,28052,,1
70036,27015,,1
70037,27608,,1
70038,26068,,1
70039,26813,,4
70040,19646,,6
70041,23202,,1
70042,24638,,4
70043,13095,,6
70044,20389,,1
70045,18453,,1
70046,18456,,4
70047,17587,,1
70048,20083,,4
70049,16766,,4
70050,20760,,6
70051,28476,,7
70052,16280,,8
70053,14534,,7
70054,16579,,10
70055,17961,,10
70056,24849,,7
70057,25519,,7
70058,13204,,4
70059,11497,,10
70060,16135,,1
70061,17593,,4
70062,17624,,4
70063,17581,,4
70064,13145,,2
70065,15311,,1
70066,19438,,8
70067,29363,,8
70068,26763,,9
70069,24458,,9
70070,15644,,9
70071,13113,,9
70072,13115,,9
70073,25928,,9
70074,11044,,9
70075,15725,,9
70076,13049,,9
70077,26003,,4
70078,21659,,6
70079,21781,,1
70080,21605,,1
70081,21615,,4
70082,18780,,4
70083,21035,,8
70084,20979,,8
70085,16567,,8
70086,12129,,8
70087,11047,,9
70088,26353,,8
70089,21947,,9
70090,12144,,1
70091,17228,,9
70092,13982,,9
70093,19088,,9
70094,20619,,9
70095,20223,,9
70096,27147,,9
70097,29296,,9
70098,19312,,10
70099,11805,,4
70100,12099,,1
70101,28965,,1
70102,28970,,1
70103,11223,,6
70104,11331,,6
70105,15761,,6
70106,27462,,4
70107,26039,,1
70108,26648,,4
70109,25874,,1
70110,23194,,4
70111,12972,,6
70112,19200,,6
70113,14658,,6
70114,19017,,4
70115,18879,,4
70116,17490,,4
70117,17469,,4
70118,17146,,4
70119,16131,,4
70120,15898,,1
70121,16591,,10
70122,16578,,8
70123,28451,,10
70124,21094,,7
70125,26366,,8
70126,11787,,4
70127,12093,,4
70128,12119,,4
70129,12426,,4
70130,14022,,1
70131,16138,,4
70132,16123,,6
70133,20182,,6
70134,18075,,4
70135,17623,,4
70136,17543,,4
70137,17544,,1
70138,15290,,1
70139,13057,,4
70140,18224,,1
70141,18225,,1
70142,20375,,6
70143,19705,,6
70144,13154,,1
70145,17176,,4
70146,11496,,10
70147,17834,,7
70148,22180,,9
70149,22909,,9
70150,25918,,9
70151,17294,,9
70152,16158,,9
70153,15722,,9
70154,26234,,4
70155,23860,,1
70156,23584,,1
70157,23506,,4
70158,21711,,4
70159,21599,,1
70160,25467,,10
70161,13265,,8
70162,16565,,8
70163,11033,,9
70164,14681,,9
70165,25944,,9
70166,12666,,9
70167,14229,,9
70168,13048,,9
70169,13640,,9
70170,19575,,9
70171,20560,,8
70172,12717,,7
70173,19943,,7
70174,28975,,4
70175,11619,,6
70176,11277,,6
70177,23152,,1
70178,19000,,6
70179,22326,,1
70180,22979,,4
70181,23275,,4
70182,18821,,6
70183,28121,,6
70184,18408,,1
70185,29104,,6
70186,19115,,4
70187,18994,,1
70188,25196,,6
70189,16650,,1
70190,29231,,6
70191,23488,,6
70192,14251,,4
70193,13932,,4
70194,16058,,10
70195,13655,,1
70196,19081,,8
70197,24578,,7
70198,19179,,7
70199,20956,,7
70200,22658,,7
70201,27886,,7
70202,27950,,7
70203,11091,,6
70204,13826,,8
70205,11728,,1
70206,11841,,6
70207,13167,,4
70208,13073,,4
70209,13222,,6
70210,16142,,1
70211,17460,,4
70212,17474,,4
70213,17499,,4
70214,17535,,1
70215,15255,,4
70216,12031,,6
70217,13248,,1
70218,12418,,1
70219,18950,,6
70220,17136,,1
70221,17156,,4
70222,13690,,10
70223,29368,,10
70224,26438,,9
70225,25937,,9
70226,12585,,9
70227,15756,,9
70228,13050,,9
70229,11191,,4
70230,26241,,4
70231,11082,,4
70232,27568,,1
70233,28064,,1
70234,27623,,4
70235,27669,,4
70236,22901,,6
70237,23835,,4
70238,21922,,4
70239,20651,,6
70240,21606,,1
70241,18800,,1
70242,21593,,4
70243,21594,,4
70244,25488,,10
70245,27762,,10
70246,15120,,9
70247,29299,,9
70248,19289,,8
70249,12409,,4
70250,11950,,4
70251,11148,,9
70252,18763,,9
70253,28310,,9
70254,11371,,9
70255,16445,,10
70256,16509,,10
70257,14947,,10
70258,19298,,8
70259,19911,,10
70260,20555,,8
70261,28800,,4
70262,29077,,4
70263,27031,,4
70264,11091,,6
70265,24509,,1
70266,12431,,6
70267,22740,,4
70268,20432,,1
70269,12919,,6
70270,17539,,6
70271,18940,,1
70272,28027,,6
70273,18397,,5
70274,17528,,1
70275,15736,,4
70276,23362,,6
70277,21544,,10
70278,17643,,7
70279,17878,,7
70280,27827,,10
70281,22454,,10
70282,27849,,7
70283,28920,,8
70284,11510,,6
70285,11159,,4
70286,12958,,1
70287,11521,,1
70288,13342,,4
70289,11390,,7
70290,15287,,1
70291,18113,,4
70292,13400,,4
70293,18353,,1
70294,17001,,1
70295,13359,,4
70296,13743,,6
70297,17139,,4
70298,26152,,9
70299,11171,,4
70300,24284,,6
70301,27574,,4
70302,26001,,1
70303,27920,,4
70304,21638,,1
70305,14883,,4
70306,18645,,1
70307,25553,,10
70308,12292,,10
70309,13616,,9
70310,25939,,9
70311,29313,,9
70312,12146,,4
70313,12997,,9
70314,14317,,9
70315,18191,,9
70316,12997,,9
70317,20922,,10
70318,22447,,8
70319,16452,,10
70320,19931,,8
70321,19917,,10
70322,12817,,7
70323,14833,,10
70324,19258,,10
70325,11318,,1
70326,13267,,6
70327,11276,,6
70328,24410,,1
70329,11200,,6
70330,25083,,4
70331,13936,,6
70332,12158,,6
70333,17347,,6
70334,18536,,4
70335,19665,,4
70336,18082,,1
70337,18340,,4
70338,15335,,1
70339,20771,,6
70340,21295,,6
70341,15713,,10
70342,20141,,7
70343,26397,,10
70344,12626,,10
70345,27830,,8
70346,13675,,10
70347,16401,,10
70348,15872,,6
70349,13399,,4
70350,19844,,6
70351,18232,,4
70352,17009,,4
70353,13212,,4
70354,13361,,1
70355,13214,,1
70356,21987,,9
70357,22181,,9
70358,15646,,9
70359,12589,,9
70360,15755,,9
70361,15717,,9
70362,11083,,4
70363,26238,,4
70364,27615,,4
70365,27570,,1
70366,20350,,6
70367,20373,,6
70368,21029,,8
70369,28562,,7
70370,20884,,7
70371,23990,,7
70372,27185,,10
70373,11032,,9
70374,11044,,9
70375,25713,,9
70376,21956,,9
70377,21959,,9
70378,12049,,4
70379,16682,,9
70380,17905,,9
70381,25246,,9
70382,13124,,9
70383,14686,,9
70384,14824,,8
70385,22509,,8
70386,14937,,10
70387,19196,,8
