SalesOrderID,CustomerID,SalesPersonID,TerritoryID,TotalDue
71675,22030,,9,1879.5940
71676,15800,,9,2596.7279
71677,15801,,9,2577.1694
71678,28062,,4,2634.3974
71679,27617,,1,2649.8453
71680,23833,,1,798.6609
71681,28069,,6,612.1369
71682,23587,,4,624.8444
71683,21695,,4,1292.2533
71684,21641,,4,1238.1415
71685,21411,,4,1268.2859
71686,23908,,7,635.3529
71687,23932,,7,650.8008
71688,13122,,9,2673.0613
71689,25711,,9,635.3529
71690,25714,,9,672.9008
71691,29676,288,8,1210.3208
71692,29812,288,8,218.2905
71693,21957,,9,2735.9248
71694,22616,,10,1918.2579
71695,12145,,1,8.7848
71696,13149,,9,33.1279
71697,17316,,9,41.9569
71698,22855,,9,78.4108
71699,16611,,9,36.0230
71700,14680,,9,55.2390
71701,17301,,9,55.2390
71702,15132,,9,65.1729
71703,12679,,9,175.6950
71704,14126,,9,79.0959
71705,16566,,7,2647.5358
71706,19311,,8,2640.9279
71707,28124,,4,23.4923
71708,11500,,6,70.6869
71709,29205,,4,32.0229
71710,11253,,6,44.1779
71711,28265,,1,44.1779
71712,29263,,4,43.0729
71713,19217,,6,66.8194
71714,27657,,3,93.8808
71715,25354,,4,27.6140
71716,11520,,6,54.6754
71717,23686,,4,104.3783
71718,11833,,6,77.3169
71719,21319,,1,26.4869
71720,15157,,6,16.5529
71721,11861,,6,55.2169
71722,26716,,6,76.2119
71723,16722,,1,5.5140
71724,22080,,6,62.9519
71725,16047,,8,5.5140
71726,23943,,10,44.1779
71727,17826,,7,33.1390
71728,14964,,10,54.1119
71729,16188,,10,44.1779
71730,15713,,10,5.5140
71731,12872,,8,54.1119
71732,11222,,4,82.8529
71733,11794,,4,46.7194
71734,12064,,1,52.9737
71735,11980,,4,109.9144
71736,20648,,4,2715.3497
71737,13852,,6,2535.9640
71738,17446,,4,2635.3808
71739,16914,,1,2609.9548
71740,16915,,1,2624.3529
71741,18785,,6,2597.8108
71742,17017,,1,2577.1694
71743,13706,,6,2582.6834
71744,18922,,6,2571.2908
71745,17141,,1,2626.5408
71746,13225,,4,2566.1194
71747,27161,,8,1366.6419
71748,17949,,7,868.8947
71749,17093,,8,2673.0613
71750,26150,,9,1336.4644
71751,26437,,9,1293.3804
71752,25919,,9,606.6229
71753,25935,,9,615.4077
71754,27984,,9,620.4354
71755,15793,,9,2563.5890
71756,15734,,9,2602.2640
71757,15757,,9,2535.9640
71758,11167,,1,879.9557
71759,26005,,1,1352.3432
71760,26120,,4,1396.5211
71761,27542,,1,2720.0128
71762,27569,,4,2644.3313
71763,27667,,4,2673.0613
71764,23709,,4,606.6229
71765,20090,,4,606.6229
71766,21427,,1,1276.8054
71767,17865,,6,1977.9169
71768,18655,,1,1918.2579
71769,28564,,8,1297.8004
71770,14673,,9,830.2307
71771,13618,,9,2673.0613
71772,25710,,9,596.6890
71773,25712,,9,622.0708
71774,29847,276,4,806.2326
71775,30031,284,1,1971.5182
71776,30072,282,10,72.1751
71777,30064,283,1,1050.7535
71778,29501,277,2,1260.3039
71779,29579,274,3,39933.1824
71780,30113,282,10,33956.9704
71781,29714,289,6,24838.5770
71782,29485,276,4,37497.4457
71783,29957,276,4,74488.5028
71784,29736,282,10,101268.2686
71785,29622,283,1,33281.1855
71786,29803,289,6,4036.4068
71787,29496,281,4,32364.5000
71788,29971,278,6,1537.2045
71789,29840,289,6,118.9296
71790,29709,284,1,4590.6737
71791,30105,284,1,22501.8686
71792,29639,289,6,57368.8253
71793,29508,275,4,1650.7273
71794,29722,289,6,73045.0853
71795,29821,286,9,35147.0619
71796,29660,276,4,53899.6626
71797,29796,282,10,73316.5808
71798,29528,277,3,33969.1642
71799,29951,290,7,19340.6042
71800,30087,278,6,31535.7696
71801,30043,290,7,40340.2721
71802,29534,279,5,35527.8475
71803,30118,275,3,36878.2723
71804,29576,289,6,1767.2333
71805,29488,286,9,65263.2967
71806,29499,289,6,16633.4378
71807,29603,289,6,556.4186
71808,29557,278,6,36122.4266
71809,29760,286,9,3177.2754
71810,29943,275,4,906.3085
71811,29897,281,4,2898.9641
71812,29690,281,1,29600.9072
71813,29972,286,9,10849.2091
71814,29750,289,6,6288.2405
71815,30089,276,4,1046.7818
71816,30027,276,4,3204.2154
71817,29881,278,6,583.8655
71818,29720,281,1,51617.2219
71819,29891,277,3,34402.4145
71820,30049,290,7,58129.9601
71821,29721,279,5,4934.8270
71822,29823,286,9,26650.8872
71823,29887,288,8,2339.7708
71824,29701,277,2,96332.5002
71825,30029,289,6,4214.3344
71826,29552,288,8,33518.1337
71827,29577,278,6,7950.3239
71828,29964,278,6,44342.0588
71829,29822,278,6,33571.1370
71830,29625,289,6,46817.7044
71831,30019,282,10,1924.6618
71832,29922,282,10,32707.0753
71833,29550,283,1,59770.9041
71834,29839,288,8,1953.5803
71835,29843,280,1,60662.8527
71836,29559,280,1,74039.5290
71837,29486,275,3,33942.9160
71838,30020,290,7,12904.7238
71839,29563,279,5,64129.7735
71840,29856,290,7,1199.9169
71841,29770,289,6,93791.2050
71842,29740,289,6,12.0152
71843,29730,289,6,6602.9090
71844,29707,277,5,41281.1519
71845,29938,276,4,38488.8510
71846,30102,282,10,2142.0401
71847,29629,289,6,101382.7138
71848,29799,281,4,14147.5020
71849,29696,281,4,21768.4960
71850,29762,279,5,8909.0361
71851,29950,289,6,43002.1118
71852,29592,277,2,8916.6645
71853,30037,278,6,3974.9062
71854,30097,286,9,31448.9008
71855,29927,290,7,364.8172
71856,30033,276,1,563.5345
71857,29842,281,4,31693.1349
71858,29653,276,4,12980.3334
71859,29809,281,4,7475.6009
71860,29494,289,6,3100.9904
71861,29775,284,1,2053.8436
71862,29903,284,1,1344.8075
71863,29975,276,4,3126.1921
71864,29651,275,3,31948.3043
71865,29933,290,7,242.3241
71866,29841,279,5,36484.6840
71867,29644,282,10,970.1276
71868,29959,278,6,1601.7779
71869,29711,289,6,118.9296
71870,30006,290,7,1617.2945
71871,30007,289,6,1915.3756
71872,29735,290,7,178.9467
71873,29801,277,2,5045.1713
71874,29754,285,9,3221.3554
71875,29537,286,9,906.3085
71876,29529,286,9,6813.7989
71877,29870,289,6,757.0030
71878,29527,289,6,7263.4634
71879,29652,286,9,2307.3564
71880,29915,280,1,35854.3241
71881,29956,275,4,41294.9798
71882,29702,275,4,35874.1189
71883,29514,279,5,680.3498
71884,29492,275,3,43136.2284
71885,29612,282,10,582.4546
71886,30071,284,1,32575.8900
71887,29635,275,3,4128.4977
71888,29804,279,5,4893.6884
71889,29637,275,4,29946.7447
71890,29815,281,4,10130.5103
71891,30053,278,6,2182.6819
71892,30082,288,8,33193.6326
71893,29645,284,1,46719.7052
71894,29916,277,2,79038.3895
71895,29584,276,4,247.1636
71896,29834,281,4,45406.5428
71897,29877,276,3,11917.0684
71898,29932,282,10,59966.6958
71899,29568,276,4,2109.8524
71900,29878,288,8,6838.1597
71901,29574,275,4,2394.2145
71902,29929,276,4,67670.3840
71903,29553,275,4,4048.1156
71904,29695,283,1,65137.8010
71905,29965,286,9,4832.0331
71906,29831,278,6,397.3257
71907,29738,275,3,56556.6014
71908,29669,277,2,2373.8783
71909,29685,279,5,6950.3141
71910,29812,288,8,713.9382
71911,29948,275,4,6192.7327
71912,29962,275,3,3372.8028
71913,29687,288,8,7033.6775
71914,29676,288,8,2212.2266
71915,29638,276,4,1957.2993
71916,29939,289,6,1673.5063
71917,30025,282,10,42.0530
71918,29917,288,8,64254.7354
71919,29806,274,1,2613.7411
71920,29982,276,4,2840.1112
71921,29864,289,6,613.2033
71922,30066,288,8,820.7527
71923,29781,276,4,107.2956
71924,29535,275,4,3313.7172
71925,30034,284,1,6099.4268
71926,29512,285,9,1504.5950
71927,29518,279,5,42.0784
71928,30069,281,4,954.8116
71929,29498,277,2,54.8869
71930,30008,275,3,3428.3862
71931,29854,275,3,2508.1016
71932,29810,283,1,687.5269
71933,29628,286,9,32258.3107
71934,29960,286,9,264.2032
71935,29531,276,1,6230.4700
71936,30050,282,10,89908.8786
71937,29700,286,9,1318.4382
71938,29546,282,10,83485.5786
71939,29838,277,2,806.2326
71940,29487,277,2,553.9452
71941,29873,284,1,3591.1560
71942,29572,279,5,3896.5718
71943,29931,284,1,40135.0959
71944,30038,286,9,1322.2843
71945,30092,286,9,33422.5611
71946,29741,282,10,35.6741
71947,29551,277,2,38351.3282
71948,29715,279,5,90602.7588
71949,29966,277,2,38394.4727
71950,29678,279,5,3521.9279
71951,29642,279,5,1690.8077
71952,30046,275,4,75686.7028
71953,12157,,4,8.7848
71954,11856,,1,65.1729
71955,14054,,9,205.8394
71956,29100,,9,113.7708
71957,11149,,9,9.9340
71958,26205,,10,2708.6865
71959,23605,,8,2591.1808
71960,15083,,10,2552.5169
71961,12863,,8,2659.6577
71962,11679,,1,59.6590
71963,11019,,6,82.3004
71964,28104,,4,8.0444
71965,11330,,6,93.8808
71966,23477,,1,77.3169
71967,23877,,4,87.2508
71968,22011,,1,76.2119
71969,12892,,6,87.2729
71970,15550,,1,5.5140
71971,23681,,6,15.4479
71972,16099,,1,99.4169
71973,20519,,6,60.7308
71974,20084,,6,26.8184
71975,14787,,10,76.2119
71976,13684,,8,44.1779
71977,13441,,1,51.3494
71978,11559,,8,38.6640
71979,18824,,4,2646.4419
71980,18840,,1,2535.9640
71981,18592,,1,2535.9640
71982,18527,,1,2563.5890
71983,27180,,8,1402.0682
71984,29346,,9,627.3748
71985,16169,,9,2602.2529
71986,20749,,1,690.5919
71987,18868,,4,1944.7669
71988,18089,,6,1918.2579
71989,18955,,4,1939.2529
71990,18118,,6,1934.8329
71991,19316,,8,1879.5940
71992,19329,,8,1944.7669
71993,28740,,7,1238.1415
71994,28530,,10,650.8008
71995,11432,,7,612.1369
71996,11420,,7,2720.5432
71997,11929,,9,890.9836
71998,15134,,9,829.0815
71999,27485,,9,631.7506
72000,13636,,9,2694.0563
72001,11878,,1,8.7848
72002,14669,,9,34.5534
72003,15598,,9,130.3458
72004,21967,,9,136.9758
72005,27519,,9,87.2729
72006,25812,,9,125.9369
72007,16287,,10,2604.7944
72008,18028,,10,905.5254
72009,15051,,10,2535.9640
72010,21505,,7,2602.2529
72011,16290,,8,707.6973
72012,16273,,7,687.2658
72013,11498,,6,6.9394
72014,14265,,6,32.0229
72015,11019,,6,37.5479
72016,26738,,4,37.5479
72017,25149,,1,50.3659
72018,13707,,6,16.5529
72019,20367,,4,142.5119
72020,19138,,1,77.3390
72021,17429,,1,5.5140
72022,17457,,1,60.7529
72023,17019,,1,60.7529
72024,18313,,4,8.0444
72025,15515,,1,8.0444
72026,21792,,6,126.4783
72027,28079,,6,44.1779
72028,18144,,7,35.3269
72029,19354,,8,41.1834
72030,23915,,8,31.4704
72031,21081,,7,23.7465
72032,11558,,10,23.7465
72033,28558,,8,76.2119
72034,12326,,10,32.0340
72035,11677,,6,38.6750
72036,11659,,6,41.2055
72037,13335,,4,79.5269
72038,16800,,6,26.8184
72039,12539,,7,9.9340
72040,13389,,4,128.1248
72041,12660,,7,49.7029
72042,13729,,1,2696.7194
72043,15528,,1,987.2844
72044,15529,,1,888.9504
72045,15473,,4,850.2865
72046,16046,,10,820.2968
72047,22906,,9,2699.9018
72048,22198,,9,2740.3337
72049,24474,,9,1879.5940
72050,27695,,9,1238.1415
72051,11264,,1,890.9836
72052,26277,,1,1381.0732
72053,24233,,4,612.1369
72054,18362,,6,1906.3571
72055,18869,,4,1918.2579
72056,18976,,1,1934.8329
72057,18806,,1,1973.4969
72058,28437,,10,627.3748
72059,27472,,9,622.0708
72060,28133,,9,635.3529
72061,13035,,9,650.8008
72062,16684,,9,640.8669
72063,12044,,4,9.9340
72064,11791,,1,93.9029
72065,16618,,9,41.1834
72066,11965,,9,27.0615
72067,11071,,9,75.1069
72068,28885,,7,2651.4144
72069,21517,,10,2640.9279
72070,16530,,10,905.5254
72071,15048,,10,2580.1419
72072,15056,,10,2673.4812
72073,20567,,10,2624.3529
72074,19364,,8,2612.1869
72075,11859,,1,38.6640
72076,28128,,4,14.2987
72077,27736,,1,66.8194
72078,27747,,1,93.8808
72079,26467,,4,35.6584
72080,11211,,6,41.9127
72081,11330,,6,42.9624
72082,14904,,6,288.2503
72083,11802,,6,35.6694
72084,18937,,4,77.3390
72085,19237,,1,77.3390
72086,18991,,1,77.3390
72087,24639,,6,44.1779
72088,16988,,4,5.5140
72089,15318,,1,44.1779
72090,26377,,6,44.1779
72091,19385,,8,129.2298
72092,21869,,8,5.5140
72093,29446,,8,40.0784
72094,12810,,8,8.0444
72095,18878,,4,2641.9998
72096,15433,,4,927.6254
72097,18378,,4,2696.1890
72098,25694,,7,1352.3432
72099,12133,,10,858.9607
72100,27589,,9,1307.7344
72101,26567,,9,1297.8004
72102,27492,,9,620.9216
72103,26591,,9,1297.8004
72104,26653,,9,1276.8054
72105,13024,,9,680.6358
72106,13974,,9,2618.8169
72107,13134,,9,2596.7279
72108,16352,,9,2619.0931
72109,25047,,4,2705.0842
72110,15876,,6,2694.0563
72111,22058,,6,596.6890
72112,23881,,4,606.6229
72113,24296,,4,635.3529
72114,24331,,4,606.6229
72115,22248,,4,1253.5894
72116,22111,,4,1297.8004
72117,21941,,4,1297.8004
72118,19125,,1,1918.2579
72119,19321,,8,1918.2579
72120,20895,,7,1238.1415
72121,25601,,8,645.2869
72122,11429,,7,650.8008
72123,28516,,10,622.9659
72124,24056,,7,695.0119
72125,24029,,7,622.0708
72126,11368,,9,940.1451
72127,14346,,9,820.2968
72128,26560,,9,677.8623
72129,22942,,9,1977.9169
72130,14853,,9,32.0229
72131,18267,,9,33.1390
72132,25135,,9,8.0444
72133,27705,,9,44.1779
72134,13670,,9,136.9979
72135,15791,,9,19.0834
72136,28328,,9,5.5140
72137,19447,,7,888.9394
72138,16730,,9,76.2119
72139,18026,,10,891.4698
72140,14818,,7,875.6241
72141,19438,,8,2618.8058
72142,19439,,8,2626.5408
72143,12834,,7,2563.5890
72144,16270,,8,651.9058
72145,11619,,6,4.4090
72146,25904,,1,98.8533
72147,12895,,6,76.2119
72148,11287,,6,33.1390
72149,20313,,1,104.4004
72150,28581,,6,132.5779
72151,20471,,1,81.7369
72152,18524,,6,132.5779
72153,16380,,6,136.9979
72154,14898,,1,46.3548
72155,16296,,7,135.8598
72156,29421,,7,86.7204
72157,13534,,10,40.0784
72158,15634,,10,44.1779
72159,11655,,4,44.1890
72160,11881,,4,155.1973
72161,12641,,7,9.9340
72162,15471,,4,927.6254
72163,16211,,1,648.6019
72164,18393,,1,2535.9640
72165,27854,,7,829.0815
72166,29374,,8,820.2968
72167,22851,,9,2708.6865
72168,18463,,9,1268.2859
72169,28135,,9,606.6229
72170,26651,,9,1297.8004
72171,11930,,9,987.2844
72172,24759,,6,874.4086
72173,25040,,1,2674.4757
72174,28191,,1,2673.0613
72175,24333,,1,681.7298
72176,24239,,4,650.8008
72177,22246,,4,1293.3804
72178,18051,,6,1918.2579
72179,18982,,1,1971.2758
72180,18092,,6,1977.3423
72181,19315,,7,1939.2529
72182,13255,,8,2649.8453
72183,16286,,7,2634.3974
72184,13630,,9,2634.3974
72185,13643,,9,2644.3313
72186,11253,,6,55.2390
72187,11498,,6,38.6640
72188,11913,,9,27.6140
72189,28616,,4,132.6000
72190,13184,,1,132.6000
72191,11148,,9,44.1779
72192,25251,,9,44.1779
72193,28958,,9,16.5529
72194,20576,,10,2613.2919
72195,20552,,10,2580.1419
72196,13542,,8,2613.2919
72197,13514,,8,2646.4419
72198,21038,,7,634.2479
72199,11314,,1,11.3152
72200,29007,,1,27.6140
72201,11262,,6,39.4706
72202,28579,,1,8.0444
72203,14079,,6,76.2119
72204,28058,,4,23.7465
72205,16106,,6,36.0230
72206,24934,,4,36.0230
72207,24937,,1,36.0230
72208,15340,,6,45.9570
72209,23802,,1,36.0230
72210,19858,,1,104.4004
72211,11331,,6,86.1458
72212,16379,,4,65.1729
72213,21577,,6,44.1779
72214,15973,,1,44.1779
72215,15746,,1,5.5140
72216,13755,,1,50.7748
72217,13375,,4,79.5269
72218,19823,,6,51.3494
72219,16190,,10,79.5269
72220,17854,,8,71.7919
72221,16471,,7,59.0844
72222,21045,,7,26.2769
72223,20579,,7,27.6140
72224,22532,,10,5.5140
72225,24542,,7,137.0090
72226,25499,,10,43.0729
72227,27177,,10,31.4704
72228,24552,,7,43.0729
72229,12319,,8,5.5140
72230,29440,,8,40.0784
72231,27829,,7,44.1779
72232,15353,,10,215.7734
72233,26926,,7,32.0340
72234,24043,,7,34.5644
72235,28886,,7,54.1119
72236,11354,,8,25.3819
72237,11560,,10,59.6590
72238,16125,,6,650.8008
72239,18829,,1,2602.2529
72240,18849,,1,2615.4908
72241,15489,,1,997.2183
72242,18399,,4,2580.1419
72243,18437,,4,2607.7779
72244,27169,,8,1342.4093
72245,15661,,10,873.2926
72246,27846,,7,874.4086
72247,18158,,10,2644.3313
72248,17811,,8,2682.9953
72249,22929,,9,2754.0136
72250,18337,,9,2699.9018
72251,22195,,9,2725.2836
72252,22935,,9,1955.8058
72253,16620,,9,2560.2519
72254,16351,,9,2535.9640
72255,25078,,4,2732.7092
72256,11224,,1,858.9607
72257,26295,,1,1381.0732
72258,28250,,4,2694.0563
72259,23113,,6,2673.0613
72260,23887,,1,606.6229
72261,18867,,1,1934.8329
72262,26867,,8,1909.7384
72263,20955,,7,1286.7394
72264,28756,,7,1292.2533
72265,21052,,8,1238.1415
72266,25575,,8,596.6890
72267,15129,,9,896.5086
72268,13958,,9,2634.3974
72269,26547,,9,690.5919
72270,26922,,9,596.6890
72271,13036,,9,693.9069
72272,12128,,8,1949.1869
72273,21871,,9,33.1390
72274,17906,,9,23.7465
72275,18263,,9,101.6048
72276,23427,,9,5.5140
72277,27717,,9,14.2987
72278,18286,,9,79.0959
72279,15125,,9,55.2390
72280,13120,,9,102.7319
72281,13564,,7,2601.1148
72282,15058,,10,2552.5169
72283,20577,,10,2538.4944
72284,13538,,8,2574.6279
72285,12843,,7,2696.1890
72286,13513,,8,2585.6669
72287,14949,,10,2696.1890
72288,11842,,1,65.1729
72289,29245,,4,30.1444
72290,28188,,1,32.5754
72291,26808,,1,37.5479
72292,25851,,1,27.6140
72293,21730,,4,19.0834
72294,22279,,4,33.1390
72295,16849,,6,132.5779
72296,11142,,6,104.4004
72297,28034,,6,77.3390
72298,19731,,4,87.2729
72299,20747,,1,77.3390
72300,23827,,6,15.4479
72301,24731,,6,5.5140
72302,24733,,6,8.0444
72303,14460,,1,106.5883
72304,14612,,4,44.1779
72305,14490,,4,44.1779
72306,18631,,10,27.6140
72307,26355,,7,69.5929
72308,21738,,10,77.3169
72309,22483,,7,122.0583
72310,12611,,10,64.6094
72311,15103,,10,40.0784
72312,13276,,1,24.2879
72313,11736,,4,118.2019
72314,13151,,4,101.6048
72315,17585,,6,94.4554
72316,18862,,4,2601.6894
72317,13734,,4,2586.7387
72318,15432,,4,888.9504
72319,18416,,1,2618.8058
72320,18481,,4,2562.4508
72321,13702,,4,2538.4944
72322,21138,,6,2566.1194
72323,21037,,8,896.5086
72324,11242,,7,2673.0613
72325,22196,,9,2708.6865
72326,22197,,9,2828.1591
72327,22203,,9,2699.9018
72328,16031,,9,1879.5940
72329,22933,,9,1918.2579
72330,26589,,9,1307.7344
72331,17504,,9,866.8394
72332,26300,,4,1381.0732
72333,16176,,9,2602.2529
72334,16180,,9,2582.6834
72335,25365,,4,862.8061
72336,28155,,4,2634.3974
72337,28190,,4,2673.0613
72338,15905,,6,2649.8453
72339,24335,,1,635.3529
72340,23880,,4,612.1369
72341,29001,,6,690.5919
72342,24330,,4,635.3529
72343,23886,,4,622.0708
72344,22229,,4,1268.2859
72345,22243,,1,1293.3804
72346,20669,,6,1238.1415
72347,19008,,1,1945.3194
72348,14732,,1,1934.8329
72349,19293,,7,1934.8329
72350,25598,,10,1272.6948
72351,14713,,8,639.1983
72352,28438,,10,635.3529
72353,28477,,10,606.6229
72354,14163,,8,755.5659
72355,11359,,9,838.2751
72356,15127,,9,857.8447
72357,27987,,9,612.1369
72358,14039,,9,2673.0613
72359,14319,,9,70.6869
72360,21182,,9,35.6694
72361,17731,,9,26.2769
72362,26426,,9,77.3390
72363,15727,,9,38.6640
72364,18715,,9,59.6590
72365,13666,,8,2566.1194
72366,17097,,10,927.6033
72367,25777,,7,2552.5169
72368,20564,,10,2607.7779
72369,29211,,1,34.5534
72370,11711,,6,66.8194
72371,11131,,6,33.1279
72372,21154,,4,82.2783
72373,21705,,4,55.2169
72374,17687,,1,44.1779
72375,17132,,1,5.5140
72376,21752,,6,8.0444
72377,16749,,4,68.4658
72378,15190,,4,109.3508
72379,21306,,6,5.5140
72380,14493,,4,60.7308
72381,14784,,10,132.5779
72382,29395,,7,15.4479
72383,21009,,8,44.1779
72384,22829,,7,5.5140
72385,29470,,7,66.8194
72386,26993,,10,43.0729
72387,11566,,7,28.1554
72388,25143,,7,44.1779
72389,13798,,10,40.0784
72390,11974,,4,82.8529
72391,11851,,4,38.6750
72392,11857,,1,82.8529
72393,16876,,6,118.1908
72394,12257,,8,55.2390
72395,20658,,4,2715.3497
72396,16216,,1,678.9894
72397,22732,,6,613.2419
72398,14025,,1,647.4637
72399,18850,,4,2625.9773
72400,18864,,4,2576.8048
72401,18819,,4,2591.1808
72402,18560,,4,2615.4908
72403,13733,,1,2621.0158
72404,18611,,1,2643.0937
72405,15506,,4,850.2865
72406,18528,,4,2632.0437
72407,13462,,1,2625.9773
72408,18513,,4,2587.8769
72409,18460,,4,2587.8769
72410,13693,,10,1407.0186
72411,19476,,8,1428.0247
72412,22913,,9,2765.6272
72413,22987,,9,1945.3194
72414,16027,,9,1939.2529
72415,16616,,9,2582.6834
72416,16630,,9,2646.4419
72417,16495,,9,2678.4758
72418,13110,,9,2563.5890
72419,26647,,4,929.1282
72420,16000,,6,2673.0613
72421,24309,,6,1342.4093
72422,24332,,6,1367.7911
72423,25063,,1,2673.0613
72424,28257,,1,2649.8453
72425,15916,,6,2719.3940
72426,28195,,6,635.3529
72427,24323,,4,663.5083
72428,24221,,4,612.1369
72429,22137,,4,1308.8283
72430,21929,,4,1307.7344
72431,21937,,4,1253.5894
72432,18091,,6,1934.8329
72433,22637,,10,1895.0419
72434,14164,,8,620.4354
72435,18173,,10,2681.8792
72436,25484,,7,2728.3003
72437,13646,,9,2634.3974
72438,26549,,9,639.1983
72439,28132,,9,606.6229
72440,13182,,1,132.6000
72441,19580,,9,132.5337
72442,18279,,9,72.8748
72443,12369,,9,29.8019
72444,14100,,9,44.1779
72445,19578,,9,59.6590
72446,14682,,9,55.2390
72447,13026,,9,55.2390
72448,13634,,9,132.6000
72449,19941,,10,2628.7508
72450,19420,,8,2604.4298
72451,16278,,8,606.6229
72452,11752,,9,57.4158
72453,26194,,4,73.9687
72454,11820,,6,38.6529
72455,23150,,4,54.3881
72456,23388,,4,77.3169
72457,14567,,6,16.5529
72458,21262,,4,76.2119
72459,18977,,1,142.5119
72460,18550,,4,71.2394
72461,16923,,1,66.2779
72462,23009,,6,8.0444
72463,15835,,4,103.8369
72464,14408,,4,72.8858
72465,13934,,1,34.2219
72466,16402,,10,5.5140
72467,18138,,7,83.9469
72468,25687,,10,14.3429
72469,20137,,8,87.2508
72470,20906,,10,35.6694
72471,26877,,10,43.0729
72472,25315,,10,6.9394
72473,22805,,8,4.4090
72474,16043,,10,44.1779
72475,11166,,1,44.1890
72476,11085,,4,82.8529
72477,11848,,1,46.7194
72478,13201,,6,55.5042
72479,18860,,1,2646.4419
72480,18537,,4,2535.9640
72481,15466,,4,888.9504
72482,18512,,4,2596.7279
72483,18395,,1,2624.3529
72484,16657,,9,2566.1194
72485,16029,,9,1918.2579
72486,22908,,9,2740.3337
72487,22857,,9,2699.9018
72488,22988,,9,1934.8329
72489,16025,,9,1945.3194
72490,26571,,9,1276.8054
72491,27702,,9,1276.8054
72492,13021,,9,659.6408
72493,14012,,9,2677.9454
72494,17328,,9,894.4644
72495,13111,,9,2636.4637
72496,28297,,1,2644.3313
72497,26681,,4,820.2968
72498,23074,,6,2700.1228
72499,20744,,4,606.6229
72500,24321,,1,606.6229
72501,21923,,1,1238.1415
72502,14888,,1,1324.8619
72503,18525,,6,1918.2579
72504,18980,,1,1934.8329
72505,18998,,1,1972.3808
72506,18803,,1,1934.8329
72507,22618,,10,1879.5940
72508,25582,,10,1286.7394
72509,28474,,10,624.8444
72510,25552,,8,612.1369
72511,13257,,8,2673.0613
72512,15130,,9,820.2968
72513,28120,,9,596.6890
72514,24592,,9,1895.0419
72515,17234,,9,41.1834
72516,24376,,9,5.5140
72517,13668,,9,8.7848
72518,12351,,9,27.0615
72519,19623,,9,103.2733
72520,19474,,7,891.4698
72521,15620,,10,2631.5023
72522,28760,,1,32.0229
72523,25376,,4,36.0230
72524,26243,,1,30.1444
72525,19870,,6,41.1834
72526,12916,,6,33.1390
72527,11262,,6,104.3783
72528,24260,,1,49.6919
72529,20540,,4,11.0390
72530,20521,,1,27.8681
72531,16858,,1,5.5140
72532,16806,,4,60.7529
72533,15358,,4,44.1779
72534,14764,,4,8.0444
72535,20773,,6,34.2219
72536,17638,,7,77.3169
72537,14187,,8,40.4320
72538,16941,,8,71.7919
72539,23971,,10,109.3508
72540,22474,,8,15.4479
72541,23617,,10,38.6529
72542,12592,,10,47.4819
72543,24216,,10,54.1119
72544,11726,,1,177.3083
72545,16229,,1,632.3473
72546,18514,,4,2640.9058
72547,18519,,4,2610.3084
72548,15422,,1,940.2998
72549,13482,,4,2562.7823
72550,18420,,4,2668.5640
72551,20708,,6,2580.1529
72552,18432,,4,2597.8108
72553,18435,,1,2626.5408
72554,18478,,4,2630.4194
72555,18457,,9,1378.9958
72556,18461,,9,1292.8169
72557,27696,,9,1307.7344
72558,27697,,9,1238.1415
72559,27486,,9,650.8008
72560,27715,,9,1268.2859
72561,16607,,9,2562.7823
72562,17334,,9,850.2865
72563,26298,,1,1402.0682
72564,28154,,4,2644.3313
72565,28156,,4,2673.0613
72566,15567,,6,2644.3313
72567,15566,,6,2742.6432
72568,24388,,1,650.8008
72569,23873,,4,695.0119
72570,23895,,1,596.6890
72571,23878,,4,650.8008
72572,22152,,4,1332.0444
72573,21148,,6,1297.8004
72574,19357,,8,1966.3144
72575,26984,,8,1950.2808
72576,19295,,7,1879.5940
72577,22602,,10,1939.2529
72578,14774,,8,620.4354
72579,24057,,7,635.3529
72580,12222,,10,2682.9953
72581,14262,,9,1352.3432
72582,21390,,9,35.6694
72583,19961,,9,98.3229
72584,24891,,9,5.5140
72585,23308,,9,5.5140
72586,17059,,9,59.6590
72587,20931,,10,2751.6489
72588,22836,,8,2580.1529
72589,26388,,7,2602.2529
72590,19454,,8,2647.5358
72591,21542,,7,2574.6279
72592,22800,,7,2607.7779
72593,17778,,7,2678.4979
72594,19340,,8,2641.9998
72595,16259,,7,635.3529
72596,11503,,4,2.5305
72597,12963,,1,9.9340
72598,28337,,1,66.2779
72599,11194,,4,70.1344
72600,27390,,1,52.9958
72601,11501,,6,27.6140
72602,26072,,4,27.6140
72603,21497,,4,98.8533
72604,20433,,1,82.2783
72605,19878,,4,77.3390
72606,18993,,4,142.5119
72607,15412,,4,5.5140
72608,16748,,4,65.1729
72609,20202,,6,50.7748
72610,14177,,7,51.7472
72611,25302,,8,76.7533
72612,16189,,10,44.1779
72613,13533,,10,76.2119
72614,12530,,6,82.8529
72615,15761,,6,109.9144
72616,20012,,4,613.2419
72617,15503,,1,927.6033
72618,13724,,4,2535.9640
72619,18422,,4,2598.9158
72620,18428,,1,2577.1694
72621,21055,,8,830.2307
72622,27698,,9,1303.8669
72623,27713,,9,1280.6508
72624,16623,,9,2646.4419
72625,14048,,9,2552.5169
72626,15575,,9,927.6254
72627,26645,,4,830.2307
